39.20 -121.07,44.1249761784
39.25 -121.00,79.3195905255
39.17 -120.14,45.7975555316
40.17 -121.09,99.798662153
40.30 -121.24,83.275697347
39.81 -120.47,61.2490107647
39.94 -120.95,85.3733491436
33.61 -114.60,98.8738111285
33.62 -114.71,46.4479150712
33.81 -115.45,58.1165199313
33.70 -115.63,93.4124114859
33.74 -116.89,30.1962928704
33.76 -116.71,36.6378424463
33.63 -116.16,7.40124727585
38.51 -121.49,52.6238420359
34.56 -115.74,1.59528156411
34.89 -117.02,27.3737975265
34.24 -116.90,66.902663171
34.85 -116.79,13.3346483139
34.15 -115.12,90.8604977284
34.36 -116.54,73.1879456281
34.15 -116.27,50.2159354634
34.09 -116.56,4.9990331539
34.77 -114.62,34.3977578272
35.76 -117.39,53.1826795574
34.12 -115.85,52.4741236482
32.84 -116.78,28.259129531
33.23 -116.41,74.6618223453
32.62 -116.47,61.9261287157
33.08 -116.59,38.5238496715
33.38 -116.84,59.5964585541
32.73 -117.18,57.3565114549
37.89 -121.23,95.6251338227
35.67 -120.63,15.9841468683
37.62 -122.36,8.74467343392
34.43 -119.84,94.7972787949
34.90 -120.45,98.8092644389
37.36 -121.92,68.0865457206
40.93 -121.54,59.7502506444
40.54 -121.58,58.2924781237
40.52 -122.30,68.0648216483
40.71 -122.42,22.5005997563
40.61 -122.53,4.48680276149
39.58 -120.37,25.37783289
41.98 -122.34,40.8414167876
41.60 -122.85,63.4196061619
41.84 -122.85,25.9029937266
41.70 -122.64,9.33645988133
38.49 -122.00,29.6813735379
38.38 -121.96,99.7266874766
38.50 -122.81,79.9917931663
37.62 -120.95,60.8797293763
40.35 -121.61,58.3047381548
40.15 -122.25,46.7828044842
36.74 -118.96,95.1299692545
36.60 -118.73,0.558647654408
36.33 -119.30,58.9782716808
37.84 -120.23,13.0111467881
38.00 -120.49,65.6570862162
38.53 -121.78,55.5782061398
39.33 -121.19,29.1953492825
39.10 -121.57,33.9871416517
39.94 -104.84,39.9458777777
39.74 -104.13,92.6715836979
39.90 -105.01,88.1226674597
37.44 -105.86,62.1019165626
37.44 -105.86,62.5919596065
37.73 -105.51,74.2583297698
37.43 -106.03,95.9462115671
37.31 -107.12,14.2647712773
37.38 -102.30,30.6466259501
38.06 -102.93,36.1447614653
38.06 -103.22,86.1242182918
39.99 -105.27,94.1050168505
39.94 -105.35,71.7022502005
38.82 -106.13,82.242797683
38.53 -106.02,86.5194076907
38.77 -102.80,54.1238320834
38.89 -102.72,28.6214296264
38.90 -103.02,85.8263487234
39.66 -105.71,86.1753931931
39.71 -105.70,51.2296229059
37.17 -105.94,30.9650410505
38.75 -108.03,95.8722905684
38.85 -107.62,85.7060595513
39.73 -104.98,59.5762145579
39.83 -104.66,88.9996563413
39.75 -104.94,30.0027257548
39.73 -105.01,41.8894738236
39.76 -104.87,78.7167019452
39.62 -105.07,43.5494465681
37.81 -109.01,75.2688858362
39.41 -104.91,93.4034368701
39.43 -105.07,47.8000076765
39.43 -105.12,1.90283138244
39.03 -104.80,5.05760348366
38.81 -104.69,95.982884579
38.83 -104.76,12.2713734363
38.93 -104.87,89.4943613571
38.96 -104.78,84.0845372821
38.93 -104.75,67.5294182329
39.11 -104.60,58.6586837939
38.74 -104.40,92.2508080205
39.06 -104.87,5.56803793387
38.84 -104.97,87.9738374724
39.00 -103.74,91.5635568206
38.46 -105.23,88.6937977731
38.69 -105.39,82.736360468
39.50 -108.38,28.7346940908
39.56 -107.73,51.2680809669
39.57 -107.23,78.9074300646
39.94 -105.82,78.6562795775
40.27 -105.83,43.5276906937
40.06 -106.37,66.8728020923
40.04 -106.20,56.1780142589
39.87 -105.76,99.6136155972
38.45 -106.76,33.9801952547
38.87 -106.98,88.0636989531
38.53 -106.97,14.6242427229
38.82 -106.61,2.26513030269
37.63 -104.80,28.5047281397
40.51 -106.01,77.063026719
40.74 -106.28,99.8282424493
39.22 -105.28,82.6676520317
39.90 -105.38,10.4554118582
39.64 -105.32,74.5583357418
39.72 -105.25,21.0263988064
39.57 -105.22,14.5964218495
39.49 -105.10,64.2380910423
39.75 -105.12,45.7048956114
39.83 -105.24,87.1120208365
39.78 -105.12,6.19541537493
38.48 -102.78,0.757154799123
38.45 -103.16,72.5798609494
38.47 -102.22,88.3017957677
39.31 -102.26,60.8314067871
37.29 -107.86,45.5257934254
37.23 -108.05,92.2947649807
37.09 -107.53,34.4458277069
37.38 -107.58,77.6716057982
39.37 -106.19,69.7528655212
39.22 -106.32,1.28937067932
39.25 -106.37,2.45778867145
39.09 -106.35,70.732593976
40.37 -105.51,0.906149833726
40.37 -105.24,40.9809997878
40.61 -105.13,14.3216432727
40.58 -105.02,34.1383511568
40.97 -106.00,10.2104040944
40.44 -105.08,77.1036612527
40.70 -105.71,69.2272026056
40.97 -105.22,61.1523178414
40.43 -105.21,96.9384456381
37.32 -104.95,17.2377445571
37.11 -103.30,70.7757405651
37.45 -103.32,79.9914035022
37.18 -104.49,20.0455422506
37.26 -104.34,60.3375489836
37.15 -104.56,70.8365499831
39.28 -103.50,63.363163777
39.14 -103.49,22.6877023429
38.74 -103.54,73.1547255352
38.53 -103.71,3.10714454838
40.86 -102.80,50.2552753487
40.65 -102.86,0.132962127192
40.49 -103.08,18.3922439283
39.24 -107.98,86.7027425267
39.10 -108.73,84.9072904381
38.68 -108.97,39.2297527062
38.95 -109.05,77.5874464018
39.04 -108.47,42.4125918759
39.13 -108.54,3.18230364579
39.11 -108.35,81.341542782
37.83 -106.93,97.3127125968
37.77 -107.11,56.9971059572
37.82 -107.11,10.0080213288
40.45 -107.59,94.0659156717
40.24 -108.97,90.1756432258
40.25 -108.64,27.7915003576
37.34 -108.59,39.0260362545
37.20 -108.49,67.8588157045
38.55 -107.69,46.1837766474
38.49 -107.88,29.3458593957
38.39 -108.95,0.823916827052
40.08 -103.57,35.4831012281
38.11 -103.51,28.5792052061
38.12 -104.01,19.5067430764
37.98 -103.54,61.818023492
37.75 -103.48,66.4256776626
38.05 -103.51,39.5212278993
38.04 -103.69,40.1676779636
38.03 -107.67,51.0624977982
38.15 -107.76,36.9729800225
38.99 -105.89,59.368974541
39.40 -105.48,55.6162745156
39.22 -105.99,51.5752810391
39.46 -105.68,88.9562311501
38.91 -105.47,56.3504908714
40.55 -102.34,67.7896243065
38.05 -102.12,2.96936219635
38.09 -102.63,49.1393724728
38.05 -105.00,56.4323276556
38.37 -104.31,49.0620227791
38.29 -104.50,92.1416160898
38.26 -104.72,71.8054608579
37.91 -104.95,69.151728019
38.34 -104.06,66.7975629927
40.04 -107.91,40.2031957803
40.09 -108.77,76.4027205427
37.71 -106.14,17.0071906696
37.67 -106.32,90.0484131913
37.58 -106.19,14.9479285684
40.49 -107.25,64.0596317264
40.49 -106.82,17.3017198469
40.16 -106.91,31.4366233554
37.98 -105.69,21.5077209997
37.81 -107.66,94.8727436167
40.99 -102.27,46.5855445702
40.86 -102.52,20.7093510897
39.49 -106.04,43.5274283865
39.63 -106.04,72.9613398917
39.88 -106.33,25.312064277
40.16 -103.14,9.36173671702
39.76 -103.50,39.6252020362
39.57 -103.29,81.4160826779
40.21 -102.81,62.2706603396
40.40 -104.70,57.3640853515
40.93 -103.87,32.6259578339
39.70 -102.29,3.00070600875
39.66 -102.68,75.8589071742
39.95 -102.24,52.9912547571
40.12 -102.72,81.0808574039
41.16,-73.13,8.33256162914
41.12,-73.08,4.54911462735
41.79,-72.93,98.4684371296
41.94,-72.68,27.5057925986
41.84,-73.01,85.764354495
41.92,-72.96,60.2820807996
41.97,-73.22,40.1571622341
41.53,-72.06,55.1101653807
42.00,-72.26,69.9500974757
41.79,-72.23,15.3499754339
41.77,-72.05,82.7047169527
41.94,-71.90,80.9770638669
39.26,-75.52,91.0744098947
39.67,-75.60,78.3289092192
29.69,-82.28,28.6096329581
28.10,-80.64,36.40700772
26.07,-80.15,70.8755730632
26.92,-82.00,37.7856578479
26.15,-81.78,64.447465766
29.63,-83.10,92.0628471318
30.34,-81.51,85.1908157463
30.50,-81.69,47.3377853377
30.48,-87.19,72.4442169823
29.73,-85.02,26.1428171224
30.55,-84.58,60.4826660212
27.18,-81.35,91.3121724039
27.96,-82.54,6.67984589388
27.65,-80.24,28.4108339225
30.83,-85.18,15.6242015361
26.59,-81.86,41.7859600706
30.40,-84.36,69.2323031016
30.39,-84.35,0.74284973362
29.48,-81.97,19.2238883747
25.79,-80.32,65.7560657333
24.55,-81.75,81.85868681
30.67,-81.45,64.944128008
28.43,-81.32,51.0025388122
28.55,-81.33,81.3855657617
26.68,-80.10,85.8830518665
27.76,-82.63,58.3217325009
28.02,-81.92,63.649714416
29.77,-81.47,1.62264736177
29.18,-81.05,51.1530212638
31.54,-82.51,10.1462718933
32.68,-83.65,14.3976657324
31.27,-81.92,55.9948151906
33.60,-85.08,63.858018726
32.13,-81.21,91.3617742426
33.95,-83.33,95.9798670765
33.97,-83.29,16.7898710055
31.08,-82.80,56.2308533533
31.70,-82.92,15.5522890545
31.53,-84.18,45.2395787758
34.75,-84.15,56.5170855777
33.36,-84.57,93.8687612881
34.35,-85.17,53.691508753
33.63,-84.44,2.81915333901
31.15,-81.39,76.6275735882
34.34,-82.83,80.2096548557
32.71,-82.54,1.27275210865
32.56,-82.90,94.3792400083
30.78,-83.28,59.1038629693
34.53,-83.99,97.3165598733
34.12,-83.30,5.84689995862
31.40,-81.28,68.2157794066
31.19,-84.20,14.7889435844
33.11,-83.79,7.64580448198
32.52,-84.94,67.0082596632
32.52,-84.94,63.0562290551
33.87,-83.11,52.5173091845
33.99,-84.75,96.0562915999
34.48,-84.45,95.8822168405
34.86,-83.41,15.314204209
34.90,-83.41,69.937373013
31.77,-84.79,72.3887345153
33.36,-81.96,53.5317769604
31.08,-82.57,52.9277605243
34.66,-83.73,96.9025420898
33.73,-82.71,84.0840980215
19.72 -155.05,15.1109968222
21.32 -157.93,7.70126242728
21.98 -159.34,18.4688438904
20.90 -156.43,51.8057546869
21.15 -157.10,75.8607127
40.99,-94.75,72.8364334943
40.74,-92.87,48.7525500704
40.83,-92.89,46.6557925096
41.71,-94.92,75.2930783325
41.88,-92.28,54.8332734915
42.17,-92.01,91.3560703972
42.55,-92.40,88.4750664442
42.02,-93.77,17.7707790694
42.04,-93.89,72.2066866839
42.81,-92.26,11.9390402589
42.63,-91.86,87.1037234965
42.89,-95.07,37.5037689415
42.63,-95.17,64.8330847014
42.75,-92.80,15.5224915971
42.58,-92.81,29.0682242147
42.40,-94.63,35.67273785
42.06,-94.85,37.7184930305
41.42,-95.00,75.3252129428
41.86,-90.93,79.6907723376
43.16,-93.20,9.40359471941
43.15,-93.20,25.8137391486
43.15,-93.33,75.4383829638
42.76,-95.54,89.1709126321
42.58,-95.72,85.1865028616
43.03,-92.50,10.6711989227
43.05,-92.31,8.13624998851
41.02,-93.75,74.9130387204
43.18,-95.38,93.1777732693
42.92,-95.34,25.0603430004
43.17,-95.15,95.6064155168
42.78,-91.45,27.8040815364
42.79,-91.10,11.8490777893
42.69,-91.53,91.347710175
41.79,-90.26,95.2301112794
42.04,-95.33,45.2472903354
41.84,-94.11,22.0840083904
40.76,-92.44,48.5727530145
40.62,-93.95,87.2664773537
42.47,-91.45,58.2229488099
40.77,-91.12,81.9499459975
40.78,-91.12,48.272210305
43.38,-95.18,62.1724430503
43.42,-95.14,51.4227342573
42.30,-91.00,82.670146607
42.54,-90.65,85.3088570022
42.40,-90.70,16.814276057
43.40,-94.75,48.9045214534
43.29,-94.51,68.2509207029
42.85,-91.82,57.0909611671
42.68,-91.88,67.0976993802
43.05,-92.04,97.4474074857
43.06,-92.67,72.6379615065
42.76,-93.20,96.1796335364
40.87,-95.57,79.4621835354
40.75,-95.64,0.40787460603
42.03,-94.41,2.38927427584
42.22,-92.89,40.8256642162
42.36,-92.76,52.6705716404
41.67,-94.50,62.6067772057
42.30,-93.64,17.6713491169
42.47,-93.80,55.8987902822
43.10,-93.80,64.9290900428
42.93,-93.79,56.9116906156
42.36,-93.10,53.4334838385
42.52,-93.25,90.2907954308
41.83,-96.05,11.7247598932
41.64,-95.79,23.9115736571
40.95,-91.56,66.229946081
43.39,-92.09,39.048639499
43.24,-92.44,40.6973572868
42.73,-94.20,44.5471111519
42.49,-95.55,7.82225688303
41.51,-92.07,86.3025138123
41.64,-91.98,58.4187683299
42.16,-90.71,84.4410039485
42.05,-90.75,41.1619260831
41.71,-93.03,6.91453749735
41.02,-91.96,60.9086572704
41.61,-91.50,33.14685888
41.85,-91.68,95.4996236527
42.24,-91.17,94.301904577
43.07,-94.31,42.2044480264
43.40,-94.38,44.0135409843
40.75,-91.28,59.5528065335
40.65,-91.56,17.8507973513
40.62,-91.33,12.2741135235
40.40,-91.38,34.3488958295
42.05,-91.59,44.0069631553
42.28,-91.53,20.2977810794
41.02,-93.28,22.868337651
43.43,-96.17,6.73111176461
41.36,-94.01,98.1076603306
41.32,-92.65,19.4182550405
41.32,-93.10,92.3011833423
41.38,-92.92,91.599850846
41.88,-92.78,84.2897718355
42.06,-92.92,19.9321755004
41.05,-95.75,66.4254540226
41.08,-95.48,37.8592762297
43.28,-92.81,85.2036568605
43.38,-92.92,52.0151179351
42.06,-95.84,96.9772909427
42.07,-96.00,41.2613467442
42.16,-95.78,53.7423533171
41.07,-92.79,38.0186387935
41.00,-95.24,43.2216892667
41.41,-91.07,57.9748470338
41.47,-91.05,31.8450559322
43.09,-95.63,2.6681203322
43.18,-95.66,51.9318250742
43.18,-95.85,42.4375104828
43.44,-95.72,68.4848612229
40.72,-95.02,43.0786772577
40.77,-95.38,10.6482237357
43.10,-94.68,84.4055836296
42.83,-96.56,51.5044763083
42.78,-96.15,27.0030514424
42.81,-95.97,66.2419534464
42.73,-94.66,8.35070889747
41.72,-93.57,53.9982950045
41.53,-93.65,53.3314574512
41.74,-93.72,31.5615817703
41.30,-95.38,69.0339357021
41.39,-95.68,27.4317660261
41.72,-92.75,94.8891884604
41.58,-92.55,28.2865635723
40.82,-94.05,17.5929494136
40.71,-94.24,94.5280518792
42.42,-94.98,60.671941589
41.57,-90.40,15.9081088078
43.00,-96.48,63.1104699627
43.00,-96.05,34.4027842696
43.20,-96.31,39.4390353859
43.06,-96.15,97.7311188825
41.95,-93.57,23.7063871577
42.17,-93.31,78.4306551855
42.08,-92.40,66.0991085777
42.04,-92.58,53.2842659417
42.19,-92.47,46.1692836036
40.67,-94.72,91.2367617743
40.62,-94.50,84.1236378768
41.04,-94.39,54.776464769
41.12,-94.05,42.7425075724
40.73,-91.97,13.1893368851
41.11,-92.45,31.1941683218
41.37,-93.65,68.2425675242
41.18,-91.82,44.2717115901
41.28,-91.71,80.2606398523
40.70,-93.37,12.2227329049
42.58,-94.20,62.6200025192
43.28,-93.63,66.8567088422
43.42,-93.53,13.7560898409
43.18,-91.87,46.1288507179
43.30,-91.80,78.733118497
42.28,-96.10,68.8609674641
42.39,-96.38,50.4831331478
43.44,-93.23,50.5566077055
42.72,-93.73,8.67645970765
43.74 -116.20,8.77112108532
43.57 -116.24,34.5397982464
43.57 -116.21,21.0366221587
44.97 -116.29,87.5244263507
42.62 -112.01,36.4451724727
42.64 -112.19,95.0374686836
42.88 -112.44,68.5432365017
42.34 -111.38,49.3063512121
42.12 -111.31,95.8809226349
47.32 -116.58,0.921213026431
42.95 -112.83,23.2309633306
43.20 -112.35,76.429209837
43.68 -114.36,30.1410978877
43.31 -114.07,41.683811707
44.10 -115.97,67.8085099829
48.35 -116.84,26.1141035312
48.29 -116.56,4.93720504234
43.51 -112.01,63.3616145491
43.44 -111.28,9.99064195543
48.69 -116.31,49.3260675016
49.00 -116.50,11.4046864994
43.64 -113.30,31.7556414434
43.47 -113.56,57.0687974513
43.53 -112.94,60.5279162263
43.34 -114.79,52.2235621826
42.59 -111.73,85.4551962461
42.23 -113.90,46.939671207
44.30 -112.41,21.1844707932
46.50 -116.32,19.645546817
46.77 -116.18,10.7001387188
46.61 -115.80,12.7041421032
46.49 -115.80,5.65812579199
43.98 -113.83,49.8744024873
44.22 -114.93,94.8249047767
42.94 -115.32,97.9131577384
42.09 -111.87,7.77442935333
44.04 -111.27,55.3198144798
44.42 -111.37,9.22711081879
43.85 -116.47,76.6400977023
45.57 -115.45,68.9585535584
46.09 -115.54,64.8964978324
43.97 -112.26,25.6555118391
44.04 -112.52,80.3553697785
43.68 -111.91,91.2741376301
42.73 -114.52,35.0616756364
47.98 -116.56,0.185233437044
47.68 -116.80,72.5627297518
46.73 -116.96,18.6552471093
46.96 -116.85,21.9293702208
44.68 -113.36,65.8599068589
44.57 -113.90,53.923368632
45.19 -113.90,13.5177829489
46.23 -116.03,41.0221371803
46.23 -116.24,87.8460398803
43.05 -114.16,8.93845088524
42.94 -114.42,57.5309350318
42.63 -113.76,22.8072600214
46.37 -117.02,65.492169131
43.61 -116.92,66.4325429473
42.03 -115.36,6.14795054779
44.08 -116.93,32.2447743231
42.80 -112.80,47.5316526685
42.67 -113.00,46.0256055613
42.92 -112.57,6.74979397773
47.25 -115.92,77.6221846686
47.01 -116.26,41.5407978399
47.53 -116.12,21.150739218
47.47 -115.80,77.837883422
43.73 -111.11,24.7906836347
43.86 -111.28,95.7343837231
42.60 -114.75,13.6262419379
42.55 -114.87,34.6693521806
44.52 -116.05,91.7573455004
44.89 -116.10,42.8537517514
45.10 -114.85,33.5927212243
44.96 -115.50,22.9502076129
44.57 -116.68,30.2218310473
39.91,-91.43,47.371884625
39.94,-91.19,29.8225393378
38.87,-89.40,40.1029327938
42.26,-88.86,49.9887325803
39.98,-90.75,85.4450320181
41.38,-89.46,10.821921276
41.55,-89.60,76.2239738989
42.10,-89.98,45.8463706543
39.95,-90.21,24.6763262549
40.11,-87.96,95.4494975189
40.01,-88.15,85.0402906106
40.31,-88.16,81.9085520531
40.08,-88.24,10.454471685
39.59,-89.46,25.7296861224
39.37,-89.09,34.213103364
39.53,-89.31,83.6692013392
39.30,-87.97,49.8650089864
38.61,-88.31,45.9108770387
38.68,-88.48,9.29489741739
38.54,-89.63,43.2811492293
38.63,-89.37,53.0036288887
38.55,-89.13,45.247011915
39.48,-88.17,30.9787653789
39.47,-88.35,57.4586679607
42.12,-88.16,31.6040840305
42.14,-87.79,43.4283854518
41.74,-87.78,94.3205822333
41.99,-87.93,47.8106779119
41.54,-87.54,37.1721275523
41.71,-87.88,14.3592873411
41.49,-87.68,1.8122169534
39.11,-87.66,88.0929420775
39.00,-87.62,41.00794957
39.01,-87.78,57.8956027579
39.06,-87.66,93.5267534891
39.32,-88.46,98.6031298662
40.14,-88.97,93.8907847448
40.25,-88.71,61.277115743
41.93,-88.78,63.6884899504
42.07,-88.71,83.6155277299
41.73,-88.87,34.9203073191
39.79,-88.29,71.1479372177
41.83,-88.06,52.6257475061
41.81,-88.07,63.5134786818
39.62,-87.67,8.6417941111
39.18,-88.78,11.0891423857
39.12,-88.62,65.3301444378
39.11,-88.53,7.31957606354
39.15,-89.10,17.6504433975
40.45,-88.14,95.2109265276
37.91,-89.01,85.1010290365
40.71,-90.36,83.9770860864
40.54,-90.02,55.8006296219
37.70,-88.13,95.5857500303
39.34,-90.21,56.4531569021
39.44,-90.38,64.2994667097
41.37,-88.43,15.6419530373
40.23,-90.95,53.9353708675
40.34,-91.11,31.665364615
40.58,-90.97,31.0032998451
37.47,-88.41,13.6158988077
40.88,-91.02,70.8827032075
41.45,-90.15,76.4502634249
41.24,-89.90,4.85698970631
40.68,-87.76,28.2118546318
40.79,-87.76,54.0620709989
37.73,-89.17,64.3486501107
38.99,-88.18,85.3282062736
38.35,-88.85,42.6662770986
38.21,-89.08,32.188357331
39.11,-90.34,39.5062521532
42.45,-90.05,57.1221393836
42.32,-90.23,79.0536305174
42.40,-90.39,67.7826930806
42.40,-90.00,88.4577664538
41.78,-88.31,85.5068962899
41.87,-88.47,1.87810749653
42.06,-88.29,34.3910150271
41.18,-87.94,84.0836853457
41.14,-87.89,87.7757235549
41.02,-87.72,99.2598074012
41.61,-88.48,65.7952027753
41.12,-90.16,97.009064918
40.94,-90.09,50.3323633843
40.95,-90.39,73.488848718
40.90,-90.29,4.21394421448
40.78,-90.02,42.7123212268
41.55,-88.91,36.5979859598
